sample_size,sample_size_key,experiment,dataset,source,flip,estimator,estimate,ate_true,bias,abs_bias,bias_sq,file_name
100,n100,pair_qhyb_flip,data_1,gan,flip_20,outcome_regression,0.24463768115942033,0.41825623603939066,-0.17361855487997033,0.17361855487997033,0.03014340259860927,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_1,gan,flip_20,tmle,0.4124852552226733,0.41825623603939066,-0.0057709808167173415,0.0057709808167173415,3.3304219586919555e-05,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_2,llm,flip_5,aipw,0.3010493989667644,0.41825623603939066,-0.11720683707262625,0.11720683707262625,0.013737442656569154,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_2,llm,flip_5,ipw,0.35509083175459105,0.41825623603939066,-0.06316540428479961,0.06316540428479961,0.003989868298462181,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_2,llm,flip_5,outcome_regression,0.2736942675159236,0.41825623603939066,-0.1445619685234671,0.1445619685234671,0.02089816274337989,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_2,llm,flip_5,tmle,0.4151217143175452,0.41825623603939066,-0.0031345217218454735,0.0031345217218454735,9.825226424721112e-06,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_2,llm,flip_10,aipw,0.32015971901449863,0.41825623603939066,-0.09809651702489203,0.09809651702489203,0.009622926652414932,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_2,llm,flip_10,ipw,0.36760296540160337,0.41825623603939066,-0.050653270637787295,0.050653270637787295,0.0025657538263049247,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_2,llm,flip_10,outcome_regression,0.29509554140127386,0.41825623603939066,-0.1231606946381168,0.1231606946381168,0.015168556703743452,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_2,llm,flip_10,tmle,0.4245002173368859,0.41825623603939066,0.00624398129749526,0.00624398129749526,3.8987302443470595e-05,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_2,llm,flip_20,aipw,0.22092892597457536,0.41825623603939066,-0.1973273100648153,0.1973273100648153,0.03893806729741576,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_2,llm,flip_20,ipw,0.26949016599088144,0.41825623603939066,-0.14876607004850922,0.14876607004850922,0.022131343597677954,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_2,llm,flip_20,outcome_regression,0.2,0.41825623603939066,-0.21825623603939065,0.21825623603939065,0.047635784570082204,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_2,llm,flip_20,tmle,0.3119121774597978,0.41825623603939066,-0.10634405857959284,0.10634405857959284,0.011309058795179874,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_2,gan,flip_5,aipw,0.2904527070704773,0.41825623603939066,-0.12780352896891334,0.12780352896891334,0.01633374201690787,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_2,gan,flip_5,ipw,0.3331809396504309,0.41825623603939066,-0.08507529638895978,0.08507529638895978,0.007237806055669352,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_2,gan,flip_5,outcome_regression,0.2726751592356688,0.41825623603939066,-0.14558107680372184,0.14558107680372184,0.02119384992333116,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_2,gan,flip_5,tmle,0.3791270015985304,0.41825623603939066,-0.03912923444086025,0.03912923444086025,0.001531096987927804,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_2,gan,flip_10,aipw,0.26277384101775875,0.41825623603939066,-0.15548239502163191,0.15548239502163191,0.02417477516166279,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_2,gan,flip_10,ipw,0.31599253365457797,0.41825623603939066,-0.1022637023848127,0.1022637023848127,0.010457864825449545,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_2,gan,flip_10,outcome_regression,0.2464331210191083,0.41825623603939066,-0.17182311502028236,0.17182311502028236,0.02952318285527318,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_2,gan,flip_10,tmle,0.35468101043309913,0.41825623603939066,-0.06357522560629153,0.06357522560629153,0.004041809310890866,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_2,gan,flip_20,aipw,0.1867950783899387,0.41825623603939066,-0.23146115764945197,0.23146115764945197,0.053574267500424454,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_2,gan,flip_20,ipw,0.2246011349829931,0.41825623603939066,-0.19365510105639755,0.19365510105639755,0.037502298165163546,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_2,gan,flip_20,outcome_regression,0.17273885350318471,0.41825623603939066,-0.24551738253620595,0.24551738253620595,0.060278785127429686,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_2,gan,flip_20,tmle,0.25485916031147565,0.41825623603939066,-0.163397075727915,0.163397075727915,0.02669860435643399,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_3,llm,flip_5,aipw,0.2770358921405008,0.41825623603939066,-0.14122034389888988,0.14122034389888988,0.019943185530920723,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_3,llm,flip_5,ipw,0.3332432457210841,0.41825623603939066,-0.08501299031830656,0.08501299031830656,0.007227208522860485,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_3,llm,flip_5,outcome_regression,0.2567669172932331,0.41825623603939066,-0.16148931874615757,0.16148931874615757,0.02607880006909808,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_3,llm,flip_5,tmle,0.3861823162957546,0.41825623603939066,-0.03207391974363605,0.03207391974363605,0.0010287363277212062,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_3,llm,flip_10,aipw,0.30119762696355307,0.41825623603939066,-0.1170586090758376,0.1170586090758376,0.013702717958769768,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_3,llm,flip_10,ipw,0.3771511348163895,0.41825623603939066,-0.04110510122300115,0.04110510122300115,0.0016896293465531707,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_3,llm,flip_10,outcome_regression,0.27075187969924813,0.41825623603939066,-0.14750435634014253,0.14750435634014253,0.021757535139319745,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_3,llm,flip_10,tmle,0.4464059953082109,0.41825623603939066,0.02814975926882024,0.02814975926882024,0.000792408946892531,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_3,llm,flip_20,aipw,0.1717363080112464,0.41825623603939066,-0.24651992802814426,0.24651992802814426,0.06077207491500143,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_3,llm,flip_20,ipw,0.22198568555760745,0.41825623603939066,-0.1962705504817832,0.1962705504817832,0.03852212898642221,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_3,llm,flip_20,outcome_regression,0.15533834586466166,0.41825623603939066,-0.262917890174729,0.262917890174729,0.06912581697393086,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_3,llm,flip_20,tmle,0.2621380858736345,0.41825623603939066,-0.15611815016575614,0.15611815016575614,0.024372876811177585,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_3,gan,flip_5,aipw,0.3313668257819761,0.41825623603939066,-0.08688941025741453,0.08688941025741453,0.007549769614881294,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_3,gan,flip_5,ipw,0.4043097783813614,0.41825623603939066,-0.013946457658029265,0.013946457658029265,0.00019450368120720314,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_3,gan,flip_5,outcome_regression,0.3006766917293233,0.41825623603939066,-0.11757954431006734,0.11757954431006734,0.013824949240163089,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_3,gan,flip_5,tmle,0.4866894560960908,0.41825623603939066,0.06843322005670016,0.06843322005670016,0.004683105607328749,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_3,gan,flip_10,aipw,0.208164918372187,0.41825623603939066,-0.21009131766720365,0.21009131766720365,0.044138361759141875,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_3,gan,flip_10,ipw,0.2944815683356605,0.41825623603939066,-0.12377466770373013,0.12377466770373013,0.015320168365168816,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_3,gan,flip_10,outcome_regression,0.18045112781954886,0.41825623603939066,-0.2378051082198418,0.2378051082198418,0.05655126949545067,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_3,gan,flip_10,tmle,0.35812619555361247,0.41825623603939066,-0.06013004048577819,0.06013004048577819,0.003615621768821324,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_3,gan,flip_20,aipw,0.2540216332191827,0.41825623603939066,-0.16423460282020796,0.16423460282020796,0.02697300476351146,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_3,gan,flip_20,ipw,0.3129370893196317,0.41825623603939066,-0.10531914671975895,0.10531914671975895,0.011092122665778113,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_3,gan,flip_20,outcome_regression,0.2320300751879699,0.41825623603939066,-0.18622616085142077,0.18622616085142077,0.03468018298545924,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_3,gan,flip_20,tmle,0.3756347719408422,0.41825623603939066,-0.042621464098548445,0.042621464098548445,0.001816589201903854,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_4,llm,flip_5,aipw,0.22797416165299997,0.41825623603939066,-0.1902820743863907,0.1902820743863907,0.03620726783278792,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_4,llm,flip_5,ipw,0.2957131760055832,0.41825623603939066,-0.12254306003380744,0.12254306003380744,0.015016801562449333,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_4,llm,flip_5,outcome_regression,0.19857142857142857,0.41825623603939066,-0.2196848074679621,0.2196848074679621,0.04826141463223557,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_4,llm,flip_5,tmle,0.3515460975509971,0.41825623603939066,-0.06671013848839358,0.06671013848839358,0.0044502425771406505,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_4,llm,flip_10,aipw,0.22808273250744904,0.41825623603939066,-0.19017350353194162,0.19017350353194162,0.03616596144561341,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_4,llm,flip_10,ipw,0.27012589738058235,0.41825623603939066,-0.1481303386588083,0.1481303386588083,0.02194259723117324,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_4,llm,flip_10,outcome_regression,0.20404761904761906,0.41825623603939066,-0.2142086169917716,0.2142086169917716,0.0458853315935275,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_4,llm,flip_10,tmle,0.3288956768023248,0.41825623603939066,-0.08936055923706587,0.08936055923706587,0.00798530954716116,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_4,llm,flip_20,aipw,0.16930727493237738,0.41825623603939066,-0.24894896110701328,0.24894896110701328,0.06197558523626121,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_4,llm,flip_20,ipw,0.22573709746921256,0.41825623603939066,-0.1925191385701781,0.1925191385701781,0.03706361871580344,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_4,llm,flip_20,outcome_regression,0.1365873015873016,0.41825623603939066,-0.28166893445208907,0.28166893445208907,0.07933738863537525,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_4,llm,flip_20,tmle,0.30014919854930755,0.41825623603939066,-0.11810703749008311,0.11810703749008311,0.013949272304683898,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_4,gan,flip_5,aipw,0.20761699491229543,0.41825623603939066,-0.21063924112709523,0.21063924112709523,0.04436888990259857,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_4,gan,flip_5,ipw,0.24946844107955823,0.41825623603939066,-0.16878779495983243,0.16878779495983243,0.028489319727402432,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_4,gan,flip_5,outcome_regression,0.18571428571428567,0.41825623603939066,-0.232541950325105,0.232541950325105,0.0540757586610036,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_4,gan,flip_5,tmle,0.31476621155527573,0.41825623603939066,-0.10349002448411493,0.10349002448411493,0.010710185167722708,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_4,gan,flip_10,aipw,0.10622474911175066,0.41825623603939066,-0.31203148692764,0.31203148692764,0.09736364883427397,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_4,gan,flip_10,ipw,0.14711234619208247,0.41825623603939066,-0.2711438898473082,0.2711438898473082,0.0735190090015292,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_4,gan,flip_10,outcome_regression,0.0876984126984127,0.41825623603939066,-0.33055782334097794,0.33055782334097794,0.10926847457192518,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_4,gan,flip_10,tmle,0.19062658783895767,0.41825623603939066,-0.227629648200433,0.227629648200433,0.051815256739852884,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_4,gan,flip_20,aipw,0.17300015414917685,0.41825623603939066,-0.2452560818902138,0.2452560818902138,0.06015054570413926,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_4,gan,flip_20,ipw,0.22634653933194515,0.41825623603939066,-0.1919096967074455,0.1919096967074455,0.03682933169034372,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_4,gan,flip_20,outcome_regression,0.1553968253968254,0.41825623603939066,-0.26285941064256524,0.26285941064256524,0.06909506976335673,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_4,gan,flip_20,tmle,0.26951986257207294,0.41825623603939066,-0.14873637346731772,0.14873637346731772,0.022122508792209415,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_5,llm,flip_5,aipw,0.4505890271049716,0.41825623603939066,0.03233279106558096,0.03233279106558096,0.0010454093780905118,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_5,llm,flip_5,ipw,0.5159027147577948,0.41825623603939066,0.09764647871840415,0.09764647871840415,0.009534834806103754,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_5,llm,flip_5,outcome_regression,0.42078125,0.41825623603939066,0.0025250139606093347,0.0025250139606093347,6.3756955012720385e-06,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_5,llm,flip_5,tmle,0.575398547800178,0.41825623603939066,0.1571423117607873,0.1571423117607873,0.02469370614552447,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_5,llm,flip_10,aipw,0.3318493206345857,0.41825623603939066,-0.08640691540480494,0.08640691540480494,0.0074661550297731175,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_5,llm,flip_10,ipw,0.3856044031819044,0.41825623603939066,-0.03265183285748624,0.03265183285748624,0.001066142188953218,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_5,llm,flip_10,outcome_regression,0.30671875000000004,0.41825623603939066,-0.11153748603939062,0.11153748603939062,0.012440610791987258,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_5,llm,flip_10,tmle,0.4560567631906571,0.41825623603939066,0.037800527151266416,0.037800527151266416,0.0014288798529136296,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_5,llm,flip_20,aipw,0.23883680083585618,0.41825623603939066,-0.17941943520353448,0.17941943520353448,0.03219133372875531,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_5,llm,flip_20,ipw,0.28665705574169625,0.41825623603939066,-0.1315991802976944,0.1315991802976944,0.01731834425502508,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_5,llm,flip_20,outcome_regression,0.226015625,0.41825623603939066,-0.19224061103939066,0.19224061103939066,0.03695645253279829,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_5,llm,flip_20,tmle,0.32470547437628183,0.41825623603939066,-0.09355076166310883,0.09355076166310883,0.008751745007747792,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_5,gan,flip_5,aipw,0.38339663589887635,0.41825623603939066,-0.03485960014051431,0.03485960014051431,0.0012151917219565456,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_5,gan,flip_5,ipw,0.4361183910565669,0.41825623603939066,0.01786215501717625,0.01786215501717625,0.00031905658185763474,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_5,gan,flip_5,outcome_regression,0.36171875,0.41825623603939066,-0.05653748603939068,0.05653748603939068,0.0031964873276542965,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_5,gan,flip_5,tmle,0.5014147559575366,0.41825623603939066,0.08315851991814593,0.08315851991814593,0.006915339434976674,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_5,gan,flip_10,aipw,0.3420282709728557,0.41825623603939066,-0.07622796506653495,0.07622796506653495,0.005810702658184873,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_5,gan,flip_10,ipw,0.38096168406089537,0.41825623603939066,-0.037294551978495294,0.037294551978495294,0.0013908836072766871,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_5,gan,flip_10,outcome_regression,0.321171875,0.41825623603939066,-0.09708436103939067,0.09708436103939067,0.009425373158426757,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_5,gan,flip_10,tmle,0.46206615996041317,0.41825623603939066,0.04380992392102251,0.04380992392102251,0.0019193094339657803,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_5,gan,flip_20,aipw,0.21945742674772545,0.41825623603939066,-0.1987988092916652,0.1987988092916652,0.03952096657578388,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_5,gan,flip_20,ipw,0.278317975313946,0.41825623603939066,-0.13993826072544469,0.13993826072544469,0.019582716814862535,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_5,gan,flip_20,outcome_regression,0.2009375,0.41825623603939066,-0.21731873603939067,0.21731873603939067,0.047227433033758356,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_5,gan,flip_20,tmle,0.3291603221121434,0.41825623603939066,-0.08909591392724725,0.08909591392724725,0.00793808187853145,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_1,llm,flip_5,aipw,0.26359825762012756,0.41825623603939066,-0.1546579784192631,0.1546579784192631,0.02391909028873325,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_1,llm,flip_5,ipw,0.31161059075982755,0.41825623603939066,-0.1066456452795631,0.1066456452795631,0.011373293657094401,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_1,llm,flip_5,outcome_regression,0.25628571428571423,0.41825623603939066,-0.16197052175367643,0.16197052175367643,0.026234449917158172,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_1,llm,flip_5,tmle,0.3167431295519386,0.41825623603939066,-0.10151310648745204,0.10151310648745204,0.010304910788732777,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_1,llm,flip_10,aipw,0.2170428098357636,0.41825623603939066,-0.20121342620362706,0.20121342620362706,0.04048684288460247,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_1,llm,flip_10,ipw,0.2741724863047492,0.41825623603939066,-0.14408374973464144,0.14408374973464144,0.020760126937594787,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_1,llm,flip_10,outcome_regression,0.20717857142857143,0.41825623603939066,-0.21107766461081923,0.21107766461081923,0.04455378049755749,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_1,llm,flip_10,tmle,0.27486895146899537,0.41825623603939066,-0.1433872845703953,0.1433872845703953,0.02055991337647152,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_1,llm,flip_20,aipw,0.17014079154505427,0.41825623603939066,-0.2481154444943364,0.2481154444943364,0.06156127379662212,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_1,llm,flip_20,ipw,0.2291415458616961,0.41825623603939066,-0.18911469017769456,0.18911469017769456,0.0357643660410054,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_1,llm,flip_20,outcome_regression,0.159,0.41825623603939066,-0.25925623603939063,0.25925623603939063,0.06721379592531222,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_1,llm,flip_20,tmle,0.23266034032957006,0.41825623603939066,-0.1855958957098206,0.1855958957098206,0.034445836504330606,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_1,gan,flip_5,aipw,0.23696502423709773,0.41825623603939066,-0.18129121180229293,0.18129121180229293,0.03286650347674384,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_1,gan,flip_5,ipw,0.2862892905716795,0.41825623603939066,-0.13196694546771115,0.13196694546771115,0.01741527469607785,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_1,gan,flip_5,outcome_regression,0.2233214285714286,0.41825623603939066,-0.19493480746796207,0.19493480746796207,0.03799957916257144,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_1,gan,flip_5,tmle,0.31364533514430093,0.41825623603939066,-0.10461090089508973,0.10461090089508973,0.010943440586082286,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_1,gan,flip_10,aipw,0.272443920853686,0.41825623603939066,-0.14581231518570464,0.14581231518570464,0.021261231259815272,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_1,gan,flip_10,ipw,0.30593141421928693,0.41825623603939066,-0.11232482182010373,0.11232482182010373,0.01261686559691805,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_1,gan,flip_10,outcome_regression,0.26285714285714284,0.41825623603939066,-0.15539909318224782,0.15539909318224782,0.02414887816186494,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_1,gan,flip_10,tmle,0.3268996218178936,0.41825623603939066,-0.09135661422149705,0.09135661422149705,0.008346030962015437,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_1,gan,flip_20,aipw,0.17700047834662186,0.41825623603939066,-0.2412557576927688,0.2412557576927688,0.058204340619911976,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_1,gan,flip_20,ipw,0.22793142438607294,0.41825623603939066,-0.19032481165331772,0.19032481165331772,0.03622353393087086,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_1,gan,flip_20,outcome_regression,0.16760714285714287,0.41825623603939066,-0.2506490931822478,0.2506490931822478,0.06282496791308315,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_1,gan,flip_20,tmle,0.23247113132534467,0.41825623603939066,-0.185785104714046,0.185785104714046,0.03451610513360904,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_2,llm,flip_5,aipw,0.41672233358281435,0.41825623603939066,-0.0015339024565763082,0.0015339024565763082,2.352856746290833e-06,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_2,llm,flip_5,ipw,0.46318985085425657,0.41825623603939066,0.04493361481486591,0.04493361481486591,0.002019029740330737,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_2,llm,flip_5,outcome_regression,0.40093525179856115,0.41825623603939066,-0.017320984240829507,0.017320984240829507,0.0003000164950710641,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_2,llm,flip_5,tmle,0.4991588259037164,0.41825623603939066,0.08090258986432575,0.08090258986432575,0.006545229046755303,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_2,llm,flip_10,aipw,0.341680745932012,0.41825623603939066,-0.07657549010737869,0.07657549010737869,0.005863805685185251,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_2,llm,flip_10,ipw,0.40477515987788726,0.41825623603939066,-0.013481076161503402,0.013481076161503402,0.0001817394144722553,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_2,llm,flip_10,outcome_regression,0.3258992805755396,0.41825623603939066,-0.09235695546385109,0.09235695546385109,0.008529807222551773,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_2,llm,flip_10,tmle,0.43096780759628583,0.41825623603939066,0.012711571556895174,0.012711571556895174,0.0001615840514460664,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_2,llm,flip_20,aipw,0.34967207844341525,0.41825623603939066,-0.06858415759597541,0.06858415759597541,0.004703786673149592,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_2,llm,flip_20,ipw,0.39697599622031354,0.41825623603939066,-0.021280239819077118,0.021280239819077118,0.0004528486067574353,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_2,llm,flip_20,outcome_regression,0.33672661870503595,0.41825623603939066,-0.08152961733435471,0.08152961733435471,0.006647078502686312,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_2,llm,flip_20,tmle,0.4177773881715815,0.41825623603939066,-0.00047884786780916233,0.00047884786780916233,2.29295280505381e-07,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_2,gan,flip_5,aipw,0.34214071581638317,0.41825623603939066,-0.0761155202230075,0.0761155202230075,0.005793572418819063,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_2,gan,flip_5,ipw,0.39402734435808756,0.41825623603939066,-0.0242288916813031,0.0242288916813031,0.0005870391921043186,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_2,gan,flip_5,outcome_regression,0.3311510791366907,0.41825623603939066,-0.08710515690269999,0.08710515690269999,0.007587308359043983,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_2,gan,flip_5,tmle,0.41248875540016766,0.41825623603939066,-0.005767480639222999,0.005767480639222999,3.326383292381214e-05,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_2,gan,flip_10,aipw,0.291291516498298,0.41825623603939066,-0.12696471954109267,0.12696471954109267,0.01612004000814832,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_2,gan,flip_10,ipw,0.34853748675584445,0.41825623603939066,-0.06971874928354621,0.06971874928354621,0.004860704001661976,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_2,gan,flip_10,outcome_regression,0.2761510791366906,0.41825623603939066,-0.14210515690270004,0.14210515690270004,0.020193875618340996,pair_qhyb_flip_results_by_n.json
200,n200,pair_qhyb_flip,data_2,gan,flip_10,tmle,0.37862837354777384,0.41825623603939066,-0.039627862491616817,0.039627862491616817,0.001570367485654491,pair_qhyb_flip_results_by_n.json
